Date,Hour,Hourly rainfall value,DateTime
2024-10-02,22,0.2,2024-10-02 22:00:00
2024-10-02,23,0.2,2024-10-02 23:00:00
2024-10-03,0,0,2024-10-03 00:00:00
2024-10-03,1,0,2024-10-03 01:00:00
2024-10-03,2,0,2024-10-03 02:00:00
2024-10-03,3,0,2024-10-03 03:00:00
2024-10-03,4,0,2024-10-03 04:00:00
2024-10-03,5,0,2024-10-03 05:00:00
2024-10-03,6,0,2024-10-03 06:00:00
2024-10-03,7,0,2024-10-03 07:00:00
2024-10-03,8,2,2024-10-03 08:00:00
2024-10-03,9,0,2024-10-03 09:00:00
2024-10-03,10,0,2024-10-03 10:00:00
2024-10-03,11,0,2024-10-03 11:00:00
2024-10-03,12,0,2024-10-03 12:00:00
2024-10-03,13,0,2024-10-03 13:00:00
2024-10-03,14,0,2024-10-03 14:00:00
2024-10-03,15,0,2024-10-03 15:00:00
2024-10-03,16,0,2024-10-03 16:00:00
2024-10-03,17,0,2024-10-03 17:00:00
2024-10-03,18,0,2024-10-03 18:00:00
2024-10-03,19,0,2024-10-03 19:00:00
2024-10-03,20,0,2024-10-03 20:00:00
2024-10-03,21,0,2024-10-03 21:00:00
2024-10-03,22,0,2024-10-03 22:00:00
2024-10-03,23,0,2024-10-03 23:00:00
2024-10-04,0,0,2024-10-04 00:00:00
2024-10-04,1,0,2024-10-04 01:00:00
2024-10-04,2,0,2024-10-04 02:00:00
2024-10-04,3,0,2024-10-04 03:00:00
2024-10-04,4,0,2024-10-04 04:00:00
2024-10-04,5,0,2024-10-04 05:00:00
2024-10-04,6,0,2024-10-04 06:00:00
2024-10-04,7,0,2024-10-04 07:00:00
2024-10-04,8,0,2024-10-04 08:00:00
2024-10-04,9,0,2024-10-04 09:00:00
2024-10-04,10,0,2024-10-04 10:00:00
2024-10-04,11,0,2024-10-04 11:00:00
2024-10-04,12,0,2024-10-04 12:00:00
2024-10-04,13,0,2024-10-04 13:00:00
2024-10-04,14,0,2024-10-04 14:00:00
2024-10-04,15,0,2024-10-04 15:00:00
2024-10-04,16,0,2024-10-04 16:00:00
2024-10-04,17,0,2024-10-04 17:00:00
2024-10-04,18,0,2024-10-04 18:00:00
2024-10-04,19,0,2024-10-04 19:00:00
2024-10-04,20,0,2024-10-04 20:00:00
2024-10-04,21,0,2024-10-04 21:00:00
2024-10-04,22,0,2024-10-04 22:00:00
2024-10-04,23,0,2024-10-04 23:00:00
2024-10-05,0,0,2024-10-05 00:00:00
2024-10-05,1,0,2024-10-05 01:00:00
2024-10-05,2,0,2024-10-05 02:00:00
2024-10-05,3,0,2024-10-05 03:00:00
2024-10-05,4,0,2024-10-05 04:00:00
2024-10-05,5,0,2024-10-05 05:00:00
2024-10-05,6,0,2024-10-05 06:00:00
2024-10-05,7,0,2024-10-05 07:00:00
2024-10-05,8,0,2024-10-05 08:00:00
2024-10-05,9,0,2024-10-05 09:00:00
2024-10-05,10,0,2024-10-05 10:00:00
2024-10-05,11,0,2024-10-05 11:00:00
2024-10-05,12,0,2024-10-05 12:00:00
2024-10-05,13,0,2024-10-05 13:00:00
2024-10-05,14,0,2024-10-05 14:00:00
2024-10-05,15,0.2,2024-10-05 15:00:00
2024-10-05,16,0,2024-10-05 16:00:00
2024-10-05,17,0,2024-10-05 17:00:00
2024-10-05,18,0,2024-10-05 18:00:00
2024-10-05,19,0,2024-10-05 19:00:00
2024-10-05,20,0,2024-10-05 20:00:00
2024-10-05,21,0,2024-10-05 21:00:00
2024-10-05,22,0,2024-10-05 22:00:00
2024-10-05,23,0,2024-10-05 23:00:00
2024-10-06,0,3,2024-10-06 00:00:00
2024-10-06,1,1.6,2024-10-06 01:00:00
2024-10-06,2,2.2,2024-10-06 02:00:00
2024-10-06,3,0,2024-10-06 03:00:00
2024-10-06,4,0,2024-10-06 04:00:00
2024-10-06,5,0,2024-10-06 05:00:00
2024-10-06,6,0,2024-10-06 06:00:00
2024-10-06,7,0,2024-10-06 07:00:00
2024-10-06,8,0,2024-10-06 08:00:00
2024-10-06,9,0,2024-10-06 09:00:00
2024-10-06,10,0,2024-10-06 10:00:00
2024-10-06,11,0,2024-10-06 11:00:00
2024-10-06,12,0,2024-10-06 12:00:00
2024-10-06,13,0,2024-10-06 13:00:00
2024-10-06,14,0,2024-10-06 14:00:00
2024-10-06,15,0,2024-10-06 15:00:00
2024-10-06,16,0,2024-10-06 16:00:00
2024-10-06,17,0,2024-10-06 17:00:00
2024-10-06,18,0,2024-10-06 18:00:00
2024-10-06,19,0.8,2024-10-06 19:00:00
2024-10-06,20,0,2024-10-06 20:00:00
2024-10-06,21,0,2024-10-06 21:00:00
2024-10-06,22,0,2024-10-06 22:00:00
2024-10-06,23,0,2024-10-06 23:00:00
2024-10-07,0,0,2024-10-07 00:00:00
2024-10-07,1,0,2024-10-07 01:00:00
2024-10-07,2,0,2024-10-07 02:00:00
2024-10-07,3,0,2024-10-07 03:00:00
2024-10-07,4,0,2024-10-07 04:00:00
2024-10-07,5,0.2,2024-10-07 05:00:00
2024-10-07,6,0,2024-10-07 06:00:00
2024-10-07,7,0,2024-10-07 07:00:00
2024-10-07,8,0,2024-10-07 08:00:00
2024-10-07,9,0,2024-10-07 09:00:00
2024-10-07,10,0,2024-10-07 10:00:00
2024-10-07,11,0,2024-10-07 11:00:00
2024-10-07,12,0,2024-10-07 12:00:00
2024-10-07,13,0,2024-10-07 13:00:00
2024-10-07,14,0,2024-10-07 14:00:00
2024-10-07,15,0,2024-10-07 15:00:00
2024-10-07,16,0,2024-10-07 16:00:00
2024-10-07,17,0,2024-10-07 17:00:00
2024-10-07,18,0,2024-10-07 18:00:00
2024-10-07,19,0,2024-10-07 19:00:00
2024-10-07,20,0,2024-10-07 20:00:00
2024-10-07,21,0,2024-10-07 21:00:00
2024-10-07,22,0,2024-10-07 22:00:00
2024-10-07,23,0,2024-10-07 23:00:00
2024-10-08,0,0,2024-10-08 00:00:00
2024-10-08,1,0,2024-10-08 01:00:00
2024-10-08,2,0,2024-10-08 02:00:00
2024-10-08,3,0,2024-10-08 03:00:00
2024-10-08,4,0,2024-10-08 04:00:00
2024-10-08,5,0,2024-10-08 05:00:00
2024-10-08,6,0,2024-10-08 06:00:00
2024-10-08,7,0,2024-10-08 07:00:00
2024-10-08,8,0,2024-10-08 08:00:00
2024-10-08,9,0,2024-10-08 09:00:00
2024-10-08,10,0,2024-10-08 10:00:00
2024-10-08,11,0,2024-10-08 11:00:00
2024-10-08,12,0,2024-10-08 12:00:00
2024-10-08,13,0,2024-10-08 13:00:00
2024-10-08,14,0,2024-10-08 14:00:00
2024-10-08,15,0,2024-10-08 15:00:00
2024-10-08,16,0,2024-10-08 16:00:00
2024-10-08,17,0,2024-10-08 17:00:00
2024-10-08,18,0,2024-10-08 18:00:00
2024-10-08,19,0,2024-10-08 19:00:00
2024-10-08,20,0,2024-10-08 20:00:00
2024-10-08,21,0,2024-10-08 21:00:00
2024-10-08,22,0,2024-10-08 22:00:00
2024-10-08,23,0,2024-10-08 23:00:00
2024-10-09,0,0,2024-10-09 00:00:00
2024-10-09,1,0,2024-10-09 01:00:00
2024-10-09,2,0,2024-10-09 02:00:00
2024-10-09,3,0,2024-10-09 03:00:00
2024-10-09,4,0,2024-10-09 04:00:00
2024-10-09,5,0,2024-10-09 05:00:00
2024-10-09,6,0,2024-10-09 06:00:00
2024-10-09,7,0,2024-10-09 07:00:00
2024-10-09,8,0,2024-10-09 08:00:00
2024-10-09,9,0,2024-10-09 09:00:00
2024-10-09,10,0,2024-10-09 10:00:00
2024-10-09,11,0,2024-10-09 11:00:00
2024-10-09,12,0,2024-10-09 12:00:00
2024-10-09,13,0,2024-10-09 13:00:00
2024-10-09,14,0,2024-10-09 14:00:00
2024-10-09,15,0,2024-10-09 15:00:00
2024-10-09,16,0,2024-10-09 16:00:00
2024-10-09,17,0,2024-10-09 17:00:00
2024-10-09,18,0,2024-10-09 18:00:00
2024-10-09,19,0,2024-10-09 19:00:00
2024-10-09,20,0,2024-10-09 20:00:00
2024-10-09,21,0,2024-10-09 21:00:00
2024-10-09,22,0,2024-10-09 22:00:00
2024-10-09,23,0,2024-10-09 23:00:00
2024-10-10,0,0,2024-10-10 00:00:00
2024-10-10,1,0,2024-10-10 01:00:00
2024-10-10,2,0,2024-10-10 02:00:00
2024-10-10,3,0,2024-10-10 03:00:00
2024-10-10,4,0,2024-10-10 04:00:00
2024-10-10,5,0,2024-10-10 05:00:00
2024-10-10,6,0,2024-10-10 06:00:00
2024-10-10,7,0,2024-10-10 07:00:00
2024-10-10,8,0,2024-10-10 08:00:00
2024-10-10,9,0.2,2024-10-10 09:00:00
2024-10-10,10,0,2024-10-10 10:00:00
2024-10-10,11,0,2024-10-10 11:00:00
2024-10-10,12,0,2024-10-10 12:00:00
2024-10-10,13,0,2024-10-10 13:00:00
2024-10-10,14,0,2024-10-10 14:00:00
2024-10-10,15,0,2024-10-10 15:00:00
2024-10-10,16,0,2024-10-10 16:00:00
2024-10-10,17,0,2024-10-10 17:00:00
2024-10-10,18,0,2024-10-10 18:00:00
2024-10-10,19,0,2024-10-10 19:00:00
2024-10-10,20,0,2024-10-10 20:00:00
2024-10-10,21,0,2024-10-10 21:00:00
2024-10-10,22,0,2024-10-10 22:00:00
2024-10-10,23,0,2024-10-10 23:00:00
2024-10-11,0,0,2024-10-11 00:00:00
2024-10-11,1,0,2024-10-11 01:00:00
2024-10-11,2,0,2024-10-11 02:00:00
2024-10-11,3,0,2024-10-11 03:00:00
2024-10-11,4,0,2024-10-11 04:00:00
2024-10-11,5,0,2024-10-11 05:00:00
2024-10-11,6,0,2024-10-11 06:00:00
2024-10-11,7,0,2024-10-11 07:00:00
2024-10-11,8,0,2024-10-11 08:00:00
2024-10-11,9,0,2024-10-11 09:00:00
2024-10-11,10,0,2024-10-11 10:00:00
2024-10-11,11,0,2024-10-11 11:00:00
2024-10-11,12,0,2024-10-11 12:00:00
2024-10-11,13,0,2024-10-11 13:00:00
2024-10-11,14,0,2024-10-11 14:00:00
2024-10-11,15,0,2024-10-11 15:00:00
2024-10-11,16,0,2024-10-11 16:00:00
2024-10-11,17,0,2024-10-11 17:00:00
2024-10-11,18,0,2024-10-11 18:00:00
2024-10-11,19,0,2024-10-11 19:00:00
2024-10-11,20,0,2024-10-11 20:00:00
2024-10-11,21,0,2024-10-11 21:00:00
2024-10-11,22,0,2024-10-11 22:00:00
2024-10-11,23,0,2024-10-11 23:00:00
2024-10-12,0,0,2024-10-12 00:00:00
2024-10-12,1,0,2024-10-12 01:00:00
2024-10-12,2,0,2024-10-12 02:00:00
2024-10-12,3,0,2024-10-12 03:00:00
2024-10-12,4,0,2024-10-12 04:00:00
2024-10-12,5,0,2024-10-12 05:00:00
2024-10-12,6,0,2024-10-12 06:00:00
2024-10-12,7,0,2024-10-12 07:00:00
2024-10-12,8,0,2024-10-12 08:00:00
2024-10-12,9,0,2024-10-12 09:00:00
2024-10-12,10,0,2024-10-12 10:00:00
2024-10-12,11,0,2024-10-12 11:00:00
2024-10-12,12,0,2024-10-12 12:00:00
2024-10-12,13,0,2024-10-12 13:00:00
2024-10-12,14,0,2024-10-12 14:00:00
2024-10-12,15,0,2024-10-12 15:00:00
2024-10-12,16,0,2024-10-12 16:00:00
2024-10-12,17,0,2024-10-12 17:00:00
2024-10-12,18,0,2024-10-12 18:00:00
2024-10-12,19,0,2024-10-12 19:00:00
2024-10-12,20,0,2024-10-12 20:00:00
2024-10-12,21,0,2024-10-12 21:00:00
2024-10-12,22,0,2024-10-12 22:00:00
2024-10-12,23,0,2024-10-12 23:00:00
2024-10-13,0,0,2024-10-13 00:00:00
2024-10-13,1,0,2024-10-13 01:00:00
2024-10-13,2,0,2024-10-13 02:00:00
2024-10-13,3,0,2024-10-13 03:00:00
2024-10-13,4,0,2024-10-13 04:00:00
2024-10-13,5,0,2024-10-13 05:00:00
2024-10-13,6,0,2024-10-13 06:00:00
2024-10-13,7,0.2,2024-10-13 07:00:00
2024-10-13,8,0,2024-10-13 08:00:00
2024-10-13,9,0,2024-10-13 09:00:00
2024-10-13,10,0,2024-10-13 10:00:00
2024-10-13,11,0,2024-10-13 11:00:00
2024-10-13,12,0,2024-10-13 12:00:00
2024-10-13,13,0,2024-10-13 13:00:00
2024-10-13,14,0,2024-10-13 14:00:00
2024-10-13,15,0,2024-10-13 15:00:00
2024-10-13,16,0,2024-10-13 16:00:00
2024-10-13,17,0,2024-10-13 17:00:00
2024-10-13,18,0,2024-10-13 18:00:00
2024-10-13,19,0,2024-10-13 19:00:00
2024-10-13,20,0,2024-10-13 20:00:00
2024-10-13,21,0,2024-10-13 21:00:00
2024-10-13,22,0,2024-10-13 22:00:00
2024-10-13,23,0,2024-10-13 23:00:00
2024-10-14,0,0,2024-10-14 00:00:00
2024-10-14,1,0,2024-10-14 01:00:00
2024-10-14,2,0,2024-10-14 02:00:00
2024-10-14,3,0,2024-10-14 03:00:00
2024-10-14,4,0,2024-10-14 04:00:00
2024-10-14,5,0,2024-10-14 05:00:00
2024-10-14,6,0,2024-10-14 06:00:00
2024-10-14,7,0,2024-10-14 07:00:00
2024-10-14,8,0,2024-10-14 08:00:00
2024-10-14,9,0,2024-10-14 09:00:00
2024-10-14,10,0,2024-10-14 10:00:00
2024-10-14,11,0,2024-10-14 11:00:00
2024-10-14,12,0,2024-10-14 12:00:00
2024-10-14,13,0,2024-10-14 13:00:00
2024-10-14,14,0,2024-10-14 14:00:00
2024-10-14,15,0,2024-10-14 15:00:00
2024-10-14,16,0,2024-10-14 16:00:00
2024-10-14,17,0,2024-10-14 17:00:00
2024-10-14,18,0,2024-10-14 18:00:00
2024-10-14,19,0,2024-10-14 19:00:00
2024-10-14,20,0,2024-10-14 20:00:00
2024-10-14,21,0,2024-10-14 21:00:00
2024-10-14,22,0,2024-10-14 22:00:00
2024-10-14,23,0,2024-10-14 23:00:00
2024-10-15,0,0,2024-10-15 00:00:00
2024-10-15,1,0,2024-10-15 01:00:00
2024-10-15,2,0,2024-10-15 02:00:00
2024-10-15,3,0,2024-10-15 03:00:00
2024-10-15,4,0,2024-10-15 04:00:00
2024-10-15,5,0,2024-10-15 05:00:00
2024-10-15,6,0,2024-10-15 06:00:00
2024-10-15,7,0,2024-10-15 07:00:00
2024-10-15,8,0,2024-10-15 08:00:00
2024-10-15,9,0,2024-10-15 09:00:00
2024-10-15,10,0,2024-10-15 10:00:00
2024-10-15,11,0,2024-10-15 11:00:00
2024-10-15,12,0,2024-10-15 12:00:00
2024-10-15,13,0,2024-10-15 13:00:00
2024-10-15,14,0,2024-10-15 14:00:00
2024-10-15,15,0,2024-10-15 15:00:00
2024-10-15,16,0,2024-10-15 16:00:00
2024-10-15,17,0,2024-10-15 17:00:00
2024-10-15,18,0,2024-10-15 18:00:00
2024-10-15,19,0,2024-10-15 19:00:00
2024-10-15,20,0,2024-10-15 20:00:00
2024-10-15,21,0,2024-10-15 21:00:00
2024-10-15,22,0,2024-10-15 22:00:00
2024-10-15,23,0,2024-10-15 23:00:00
2024-10-16,0,0,2024-10-16 00:00:00
2024-10-16,1,0,2024-10-16 01:00:00
2024-10-16,2,0,2024-10-16 02:00:00
2024-10-16,3,0,2024-10-16 03:00:00
2024-10-16,4,0,2024-10-16 04:00:00
2024-10-16,5,0,2024-10-16 05:00:00
2024-10-16,6,0,2024-10-16 06:00:00
2024-10-16,7,0,2024-10-16 07:00:00
2024-10-16,8,0,2024-10-16 08:00:00
2024-10-16,9,0,2024-10-16 09:00:00
2024-10-16,10,0,2024-10-16 10:00:00
2024-10-16,11,0,2024-10-16 11:00:00
2024-10-16,12,0,2024-10-16 12:00:00
2024-10-16,13,0,2024-10-16 13:00:00
2024-10-16,14,0,2024-10-16 14:00:00
2024-10-16,15,0,2024-10-16 15:00:00
2024-10-16,16,0,2024-10-16 16:00:00
2024-10-16,17,0,2024-10-16 17:00:00
2024-10-16,18,0,2024-10-16 18:00:00
2024-10-16,19,0,2024-10-16 19:00:00
2024-10-16,20,0,2024-10-16 20:00:00
2024-10-16,21,0,2024-10-16 21:00:00
2024-10-16,22,0,2024-10-16 22:00:00
2024-10-16,23,0,2024-10-16 23:00:00
2024-10-17,0,0,2024-10-17 00:00:00
2024-10-17,1,0,2024-10-17 01:00:00
2024-10-17,2,0,2024-10-17 02:00:00
2024-10-17,3,0,2024-10-17 03:00:00
2024-10-17,4,0,2024-10-17 04:00:00
2024-10-17,5,0,2024-10-17 05:00:00
2024-10-17,6,0,2024-10-17 06:00:00
2024-10-17,7,0,2024-10-17 07:00:00
2024-10-17,8,0,2024-10-17 08:00:00
2024-10-17,9,0.2,2024-10-17 09:00:00
2024-10-17,10,0,2024-10-17 10:00:00
2024-10-17,11,0,2024-10-17 11:00:00
2024-10-17,12,0,2024-10-17 12:00:00
2024-10-17,13,0,2024-10-17 13:00:00
2024-10-17,14,0,2024-10-17 14:00:00
2024-10-17,15,0,2024-10-17 15:00:00
2024-10-17,16,0,2024-10-17 16:00:00
2024-10-17,17,0,2024-10-17 17:00:00
2024-10-17,18,0,2024-10-17 18:00:00
2024-10-17,19,0,2024-10-17 19:00:00
2024-10-17,20,0,2024-10-17 20:00:00
2024-10-17,21,0,2024-10-17 21:00:00
2024-10-17,22,0,2024-10-17 22:00:00
2024-10-17,23,0,2024-10-17 23:00:00
2024-10-18,0,0,2024-10-18 00:00:00
2024-10-18,1,0,2024-10-18 01:00:00
2024-10-18,2,0,2024-10-18 02:00:00
2024-10-18,3,0,2024-10-18 03:00:00
2024-10-18,4,0,2024-10-18 04:00:00
2024-10-18,5,0,2024-10-18 05:00:00
2024-10-18,6,0,2024-10-18 06:00:00
2024-10-18,7,0,2024-10-18 07:00:00
2024-10-18,8,0,2024-10-18 08:00:00
2024-10-18,9,0,2024-10-18 09:00:00
2024-10-18,10,0,2024-10-18 10:00:00
2024-10-18,11,0,2024-10-18 11:00:00
2024-10-18,12,0,2024-10-18 12:00:00
2024-10-18,13,0,2024-10-18 13:00:00
2024-10-18,14,0,2024-10-18 14:00:00
2024-10-18,15,0,2024-10-18 15:00:00
2024-10-18,16,0,2024-10-18 16:00:00
2024-10-18,17,0,2024-10-18 17:00:00
2024-10-18,18,0,2024-10-18 18:00:00
2024-10-18,19,0,2024-10-18 19:00:00
2024-10-18,20,0,2024-10-18 20:00:00
2024-10-18,21,0,2024-10-18 21:00:00
2024-10-18,22,0,2024-10-18 22:00:00
2024-10-18,23,0,2024-10-18 23:00:00
2024-10-19,0,0,2024-10-19 00:00:00
2024-10-19,1,0,2024-10-19 01:00:00
2024-10-19,2,0,2024-10-19 02:00:00
2024-10-19,3,0,2024-10-19 03:00:00
2024-10-19,4,0.2,2024-10-19 04:00:00
2024-10-19,5,0,2024-10-19 05:00:00
2024-10-19,6,0,2024-10-19 06:00:00
2024-10-19,7,0,2024-10-19 07:00:00
2024-10-19,8,0,2024-10-19 08:00:00
2024-10-19,9,0.2,2024-10-19 09:00:00
2024-10-19,10,0,2024-10-19 10:00:00
2024-10-19,11,0,2024-10-19 11:00:00
2024-10-19,12,0,2024-10-19 12:00:00
2024-10-19,13,0,2024-10-19 13:00:00
2024-10-19,14,0,2024-10-19 14:00:00
2024-10-19,15,0,2024-10-19 15:00:00
2024-10-19,16,0,2024-10-19 16:00:00
2024-10-19,17,0,2024-10-19 17:00:00
2024-10-19,18,0,2024-10-19 18:00:00
2024-10-19,19,0,2024-10-19 19:00:00
2024-10-19,20,0,2024-10-19 20:00:00
2024-10-19,21,0,2024-10-19 21:00:00
2024-10-19,22,0,2024-10-19 22:00:00
2024-10-19,23,0,2024-10-19 23:00:00
2024-10-20,0,0,2024-10-20 00:00:00
2024-10-20,1,0,2024-10-20 01:00:00
2024-10-20,2,0,2024-10-20 02:00:00
2024-10-20,3,0,2024-10-20 03:00:00
2024-10-20,4,0,2024-10-20 04:00:00
2024-10-20,5,0,2024-10-20 05:00:00
2024-10-20,6,0,2024-10-20 06:00:00
2024-10-20,7,0,2024-10-20 07:00:00
2024-10-20,8,0,2024-10-20 08:00:00
2024-10-20,9,0,2024-10-20 09:00:00
2024-10-20,10,0,2024-10-20 10:00:00
2024-10-20,11,0,2024-10-20 11:00:00
2024-10-20,12,0,2024-10-20 12:00:00
2024-10-20,13,0,2024-10-20 13:00:00
2024-10-20,14,0,2024-10-20 14:00:00
2024-10-20,15,0,2024-10-20 15:00:00
2024-10-20,16,0,2024-10-20 16:00:00
2024-10-20,17,0,2024-10-20 17:00:00
2024-10-20,18,7,2024-10-20 18:00:00
2024-10-20,19,0.8,2024-10-20 19:00:00
2024-10-20,20,4,2024-10-20 20:00:00
2024-10-20,21,1.6,2024-10-20 21:00:00
2024-10-20,22,0,2024-10-20 22:00:00
2024-10-20,23,0,2024-10-20 23:00:00
2024-10-21,0,0,2024-10-21 00:00:00
2024-10-21,1,0,2024-10-21 01:00:00
2024-10-21,2,0,2024-10-21 02:00:00
2024-10-21,3,0,2024-10-21 03:00:00
2024-10-21,4,0,2024-10-21 04:00:00
2024-10-21,5,0,2024-10-21 05:00:00
2024-10-21,6,0,2024-10-21 06:00:00
2024-10-21,7,0.2,2024-10-21 07:00:00
2024-10-21,8,0,2024-10-21 08:00:00
2024-10-21,9,0,2024-10-21 09:00:00
2024-10-21,10,0,2024-10-21 10:00:00
2024-10-21,11,0,2024-10-21 11:00:00
2024-10-21,12,0,2024-10-21 12:00:00
2024-10-21,13,0,2024-10-21 13:00:00
2024-10-21,14,0,2024-10-21 14:00:00
2024-10-21,15,0,2024-10-21 15:00:00
2024-10-21,16,0,2024-10-21 16:00:00
2024-10-21,17,0,2024-10-21 17:00:00
2024-10-21,18,0,2024-10-21 18:00:00
2024-10-21,19,0,2024-10-21 19:00:00
2024-10-21,20,0,2024-10-21 20:00:00
2024-10-21,21,0,2024-10-21 21:00:00
2024-10-21,22,0,2024-10-21 22:00:00
2024-10-21,23,0,2024-10-21 23:00:00
2024-10-22,0,0,2024-10-22 00:00:00
2024-10-22,1,0,2024-10-22 01:00:00
2024-10-22,2,0,2024-10-22 02:00:00
2024-10-22,3,0,2024-10-22 03:00:00
2024-10-22,4,0,2024-10-22 04:00:00
2024-10-22,5,0,2024-10-22 05:00:00
2024-10-22,6,0,2024-10-22 06:00:00
2024-10-22,7,0,2024-10-22 07:00:00
2024-10-22,8,0,2024-10-22 08:00:00
2024-10-22,9,0,2024-10-22 09:00:00
2024-10-22,10,0,2024-10-22 10:00:00
2024-10-22,11,0,2024-10-22 11:00:00
2024-10-22,12,0,2024-10-22 12:00:00
2024-10-22,13,0,2024-10-22 13:00:00
2024-10-22,14,0,2024-10-22 14:00:00
2024-10-22,15,0,2024-10-22 15:00:00
2024-10-22,16,0,2024-10-22 16:00:00
2024-10-22,17,0,2024-10-22 17:00:00
2024-10-22,18,0,2024-10-22 18:00:00
2024-10-22,19,0,2024-10-22 19:00:00
2024-10-22,20,0,2024-10-22 20:00:00
2024-10-22,21,0,2024-10-22 21:00:00
2024-10-22,22,0,2024-10-22 22:00:00
2024-10-22,23,0,2024-10-22 23:00:00
2024-10-23,0,0,2024-10-23 00:00:00
2024-10-23,1,0,2024-10-23 01:00:00
2024-10-23,2,0,2024-10-23 02:00:00
2024-10-23,3,0,2024-10-23 03:00:00
2024-10-23,4,0,2024-10-23 04:00:00
2024-10-23,5,0,2024-10-23 05:00:00
2024-10-23,6,0,2024-10-23 06:00:00
2024-10-23,7,0,2024-10-23 07:00:00
2024-10-23,8,0,2024-10-23 08:00:00
2024-10-23,9,0,2024-10-23 09:00:00
2024-10-23,10,0,2024-10-23 10:00:00
2024-10-23,11,0,2024-10-23 11:00:00
2024-10-23,12,0,2024-10-23 12:00:00
2024-10-23,13,0,2024-10-23 13:00:00
2024-10-23,14,0,2024-10-23 14:00:00
2024-10-23,15,0,2024-10-23 15:00:00
2024-10-23,16,0,2024-10-23 16:00:00
2024-10-23,17,0,2024-10-23 17:00:00
2024-10-23,18,0,2024-10-23 18:00:00
2024-10-23,19,0,2024-10-23 19:00:00
2024-10-23,20,0,2024-10-23 20:00:00
2024-10-23,21,0,2024-10-23 21:00:00
2024-10-23,22,0,2024-10-23 22:00:00
2024-10-23,23,0,2024-10-23 23:00:00
2024-10-24,0,0,2024-10-24 00:00:00
2024-10-24,1,0,2024-10-24 01:00:00
2024-10-24,2,0,2024-10-24 02:00:00
2024-10-24,3,0,2024-10-24 03:00:00
2024-10-24,4,0,2024-10-24 04:00:00
2024-10-24,5,0,2024-10-24 05:00:00
2024-10-24,6,0,2024-10-24 06:00:00
2024-10-24,7,0,2024-10-24 07:00:00
2024-10-24,8,0,2024-10-24 08:00:00
2024-10-24,9,0,2024-10-24 09:00:00
2024-10-24,10,0,2024-10-24 10:00:00
2024-10-24,11,0,2024-10-24 11:00:00
2024-10-24,12,0,2024-10-24 12:00:00
2024-10-24,13,0,2024-10-24 13:00:00
2024-10-24,14,0,2024-10-24 14:00:00
2024-10-24,15,0,2024-10-24 15:00:00
2024-10-24,16,0,2024-10-24 16:00:00
2024-10-24,17,0,2024-10-24 17:00:00
2024-10-24,18,0,2024-10-24 18:00:00
2024-10-24,19,0,2024-10-24 19:00:00
2024-10-24,20,0,2024-10-24 20:00:00
2024-10-24,21,0,2024-10-24 21:00:00
2024-10-24,22,0,2024-10-24 22:00:00
2024-10-24,23,0,2024-10-24 23:00:00
2024-10-25,0,0,2024-10-25 00:00:00
2024-10-25,1,0,2024-10-25 01:00:00
2024-10-25,2,0,2024-10-25 02:00:00
2024-10-25,3,0,2024-10-25 03:00:00
2024-10-25,4,0,2024-10-25 04:00:00
2024-10-25,5,0,2024-10-25 05:00:00
2024-10-25,6,0,2024-10-25 06:00:00
2024-10-25,7,0,2024-10-25 07:00:00
2024-10-25,8,0,2024-10-25 08:00:00
2024-10-25,9,0.2,2024-10-25 09:00:00
2024-10-25,10,0,2024-10-25 10:00:00
2024-10-25,11,0,2024-10-25 11:00:00
2024-10-25,12,0,2024-10-25 12:00:00
2024-10-25,13,0,2024-10-25 13:00:00
2024-10-25,14,0,2024-10-25 14:00:00
2024-10-25,15,0,2024-10-25 15:00:00
2024-10-25,16,0,2024-10-25 16:00:00
2024-10-25,17,0,2024-10-25 17:00:00
2024-10-25,18,0,2024-10-25 18:00:00
2024-10-25,19,0,2024-10-25 19:00:00
2024-10-25,20,0,2024-10-25 20:00:00
2024-10-25,21,0,2024-10-25 21:00:00
2024-10-25,22,0,2024-10-25 22:00:00
2024-10-25,23,0,2024-10-25 23:00:00
2024-10-26,0,0,2024-10-26 00:00:00
2024-10-26,1,0,2024-10-26 01:00:00
2024-10-26,2,0,2024-10-26 02:00:00
2024-10-26,3,0,2024-10-26 03:00:00
2024-10-26,4,0,2024-10-26 04:00:00
2024-10-26,5,0,2024-10-26 05:00:00
2024-10-26,6,0,2024-10-26 06:00:00
2024-10-26,7,0,2024-10-26 07:00:00
2024-10-26,8,0,2024-10-26 08:00:00
2024-10-26,9,0,2024-10-26 09:00:00
2024-10-26,10,0,2024-10-26 10:00:00
2024-10-26,11,0,2024-10-26 11:00:00
2024-10-26,12,0,2024-10-26 12:00:00
2024-10-26,13,0,2024-10-26 13:00:00
2024-10-26,14,0,2024-10-26 14:00:00
2024-10-26,15,0,2024-10-26 15:00:00
2024-10-26,16,0,2024-10-26 16:00:00
2024-10-26,17,0,2024-10-26 17:00:00
2024-10-26,18,0,2024-10-26 18:00:00
2024-10-26,19,0,2024-10-26 19:00:00
2024-10-26,20,0,2024-10-26 20:00:00
2024-10-26,21,0,2024-10-26 21:00:00
2024-10-26,22,0,2024-10-26 22:00:00
2024-10-26,23,0,2024-10-26 23:00:00
2024-10-27,0,0,2024-10-27 00:00:00
2024-10-27,1,0,2024-10-27 01:00:00
2024-10-27,2,0,2024-10-27 02:00:00
